ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
6005,#,30,#,#,#,#,#,#,<=50K,benjaomin,johndon,22,adamson crescent,noaddresstwo,yeppoon,4151,nsw,3169104
6523,#,30,#,#,#,#,#,#,<=50K,nogivenname,dorgan,12,esk place,goorabil,mount gambier,2533,vic,4407569
1979,#,30,#,#,#,#,#,#,<=50K,tagia,d'aloia,4,fitchett street,leithpark,timmgring,4660,vp,5584527
31,#,30,#,#,#,#,#,#,<=50K,caitlin,glynnis,20,shumack street,noaddresstwo,plympton,2016,vic,5902389
6519,#,30,#,#,#,#,#,#,<=50K,blake,hough,6,mctaggart crescent,dantrine heights,sheppartuon,6172,vic,1673460
9090,#,30,#,#,#,#,#,#,<=50K,matthew,newman,7,colvin street,noaddresstwo,belair,3127,vic,3743663
401,#,30,#,#,#,#,#,#,>50K,travis,gibson,81,hetherington circuit,karri lodge,stirling,4806,sa,1716736
8170,#,30,#,#,#,#,#,#,<=50K,brianna,fishwick,7,boyle place,noaddresstwo,lindfield,2216,nsw,3962402
5789,#,30,#,#,#,#,#,#,<=50K,mia,kruger,1,hale crescent,palm beach caravan park,tumut,3360,wa,5699856
3492,#,30,#,#,#,#,#,#,<=50K,amy,sarri,8,eltham place,noaddresstwo,numurkah,2223,sa,6363464
8858,#,30,#,#,#,#,#,#,<=50K,jennifer,starr,2,chandler street,moline appts,eaton,4341,qld,4777778
7313,#,30,#,#,#,#,#,#,<=50K,charlie,azzollini,53,savery sfreet,noaddresstwo,urana,4207,sa,2303183
1400,#,30,#,#,#,#,#,#,<=50K,nathan,juers,5,john cleland crescent,emohruo,ainslie,2747,wa,2148012
113,#,30,#,#,#,#,#,#,<=50K,jayden,cox,84,hooker street,noaddresstwo,wagga wagga,3844,nsw,7956819
7810,#,30,#,#,#,#,#,#,<=50K,shaun,lehmshnn,35,currong street,noaddresstwo,springfield,6166,sa,7863274
7823,#,30,#,#,#,#,#,#,>50K,natalia,vieira,366,amaroo street,noaddresstwo,hawthorn,2077,nsw,1472819
7958,#,30,#,#,#,#,#,#,<=50K,riley,maddern,9,longerenong street,noaddresstwo,warragul,2306,nsw,2532271
437,#,30,#,#,#,#,#,#,<=50K,zac,nosurname,19,boddington crescent,the eye centre,whyalla stuart,6010,qld,6431676
7499,#,30,#,#,#,#,#,#,<=50K,zachary,innes,445,finniss crescent,noaddresstwo,whalan,7054,nostate,6689833
9019,#,30,#,#,#,#,#,#,>50K,thomas,budd,90,o'reilly street,noaddresstwo,riverwood,2145,nsw,3637532
1893,#,30,#,#,#,#,#,#,<=50K,benjamin,wmy,40,monaro cdvscent,noaddresstwo,stratgmore,5252,vi,1673566
566,#,30,#,#,#,#,#,#,<=50K,bailey,kalimnios,8,harbison crescent,noaddresstwo,umina,2615,vic,6755877
1934,#,30,#,#,#,#,#,#,<=50K,schkirra,mitchell,29,verbrugghen street,noaddresstwo,winchelsea,4350,vic,7964607
5717,#,30,#,#,#,#,#,#,<=50K,jennifer,nosurname,8,monaro cekscent,noaddresstwo,surfers paradise,2484,nsw,8790822
7976,#,30,#,#,#,#,#,#,<=50K,padsy,mcginmoey,100,noaddressone,noaddresstwo,hamilton,3112,wa,4675821
1158,#,30,#,#,#,#,#,#,<=50K,kaitlyn,wittmann,29,dann close,noaddresstwo,newport,2086,nsw,6204626
8087,#,30,#,#,#,#,#,#,<=50K,kody,denji,49,callaway csescent,noaddresstwo,campsie,5072,nsw,6032605
4773,#,30,#,#,#,#,#,#,<=50K,nessi,haddtw,28,ovens street,calvary campus,cremomrne,2535,nsr,5210081
8259,#,30,#,#,#,#,#,#,<=50K,barnaby,battersby,144,pridham street,noaddresstwo,nosuburb,4510,qld,8907604
4223,#,30,#,#,#,#,#,#,<=50K,carly,peue,11,ebden street,canossa nursing home,forresters beach,7011,qld,2251528
169,#,30,#,#,#,#,#,#,<=50K,luca,bafwick,9,dooring sgreet,noaddresstwo,clao,4163,qod,7495272
4240,#,30,#,#,#,#,#,#,<=50K,natasha,gallagher,54,vagabond crescent,noaddresstwo,miami,4341,nsw,3678769
7005,#,30,#,#,#,#,#,#,<=50K,ryan,mihalic,180,northbourne avenue,noaddresstwo,gordonvale,2550,qld,4946773
1341,#,30,#,#,#,#,#,#,>50K,lachlan,toach,11,matina street,carinthia,colyton,4035,qld,7349828
8186,#,30,#,#,#,#,#,#,<=50K,mitchell,dorking,9,albermare jplace,noaddresstwo,annerley,6020,vic,7421044
3001,#,30,#,#,#,#,#,#,<=50K,joel,mills,7,lort place,glenlea,narrandera,7025,qld,7384354
3628,#,30,#,#,#,#,#,#,<=50K,jessica,hunn,15,kingston street,noaddresstwo,pingelly,2470,nsw,5832199
3800,#,30,#,#,#,#,#,#,<=50K,teagan,lau,14,noaddressone,kassingbrook,box hill south,4214,nsw,2779475
6641,#,30,#,#,#,#,#,#,>50K,gracie,ogden,55,torres street,noaddresstwo,colac,2010,nsw,2060751
5585,#,30,#,#,#,#,#,#,<=50K,jackson,callaghan,2,dryandra street,noaddresstwo,meung,2145,vc,3189039
7368,#,30,#,#,#,#,#,#,<=50K,alannah,sullivan,6,mcmillan crescent,noaddresstwo,woodville,2778,vic,6633224
8256,#,30,#,#,#,#,#,#,<=50K,sascha,french,150,beilby place,noaddresstwo,prahran,6232,nsw,2388868
8333,#,30,#,#,#,#,#,#,>50K,christian,friend,66,mcintyre street,noaddresstwo,cobar,4650,nsw,2668148
5262,#,30,#,#,#,#,#,#,<=50K,anthony,simes,11,enderby street,davindy,bedford,6442,nsw,4814062
5512,#,30,#,#,#,#,#,#,<=50K,flynn,kazaniecki,14,maltby circuit,noaddresstwo,uralla,2540,vic,4206270
8200,#,30,#,#,#,#,#,#,<=50K,joshua,roqs,44,lampard curcuit,noaddresstwo,batlow,3143,vic,6954150
4363,#,30,#,#,#,#,#,#,>50K,finlay,wommelsdorff,0,goodchild street,canton beach tourist park,ringwood,3280,sa,8422599
8254,#,30,#,#,#,#,#,#,>50K,brianna,mills,91,noaddressone,noaddresstwo,bordertown,4217,nsw,3031600
4343,#,30,#,#,#,#,#,#,>50K,nicholas,colwell,4,mirams place,cohuna caravn park,yangebup,3978,tas,9348919
7822,#,30,#,#,#,#,#,#,<=50K,georgd,paradvohs,125,pearson street,noaddresstwo,benigo,3178,nsw,9430812
2971,#,30,#,#,#,#,#,#,<=50K,jake,longshaw,2,greenway street,noaddresstwo,yeronga,6065,nsw,9783953
3373,#,30,#,#,#,#,#,#,>50K,jacob,hayes,102,burdett crescent,noaddresstwo,shenton park,2088,wa,3265150
5269,#,30,#,#,#,#,#,#,<=50K,elijah,sydes,2,oakover circuit,noaddresstwo,kew,5237,vic,5482853
2998,#,30,#,#,#,#,#,#,>50K,alexis,kent,12,kangaroo court,villa 2,merimbula,2650,nsw,1831430
2275,#,30,#,#,#,#,#,#,>50K,samuel,kilmore,11,macalister crescent,noaddresstwo,port macquarie,2232,nsw,1587976
2996,#,30,#,#,#,#,#,#,<=50K,kody,camplin,12,vidal ateet,stedmoor,denilquin,2431,nt,9472074
3625,#,30,#,#,#,#,#,#,>50K,madison,holgahhe,1158,clifford crescent,agarabi,carnefie,4201,nsw,9521029
8113,#,30,#,#,#,#,#,#,<=50K,nathan,bewley,74,larakia street,noaddresstwo,new norfolk,2323,qld,5300072
2985,#,30,#,#,#,#,#,#,<=50K,chloe,tsyer,83,moncrieff street,hillview,mooroolbark,5290,nsw,3444317
7475,#,30,#,#,#,#,#,#,<=50K,thomas,redna,95,waller crescent,noaddresstwo,pacific paradise,0812,qld,4784242
498,#,30,#,#,#,#,#,#,<=50K,jackson,callsyan,22,dryandraatreet,noaddresstwo,metung,2145,nsw,7458587
3387,#,30,#,#,#,#,#,#,<=50K,vincent,powell,4,noaddressone,noaddresstwo,charlestown,2825,nsw,1659099
8987,#,30,#,#,#,#,#,#,<=50K,nogivenname,rikwy,11,beazley cerscent,noaddresstwo,shepparton,3039,nsw,3263294
6199,#,30,#,#,#,#,#,#,<=50K,ian,birch-nahston,11,rowntree drescent,noaddresstwo,bonython,3198,nostate,9563536
8696,#,30,#,#,#,#,#,#,<=50K,nogivenname,carnegie,94,fink crescent,stanforth park,fairfield west,3121,qld,3182246
9751,#,30,#,#,#,#,#,#,<=50K,rebekah,gribova,5,forbes street,rombo farm,bossley park,2315,vic,9360613
1512,#,30,#,#,#,#,#,#,<=50K,luxaa,leitxl,6,strong place,noaddresstwo,reservoir,2006,vic,2097906
6664,#,30,#,#,#,#,#,#,<=50K,thomas,treagus,70,mactier place,noaddresstwo,broadmeadows,2340,vic,8082721
4658,#,30,#,#,#,#,#,#,<=50K,max,mille,16,wilkins street,noaddresstwo,plympton south,3132,qld,3348499
81,#,30,#,#,#,#,#,#,<=50K,kailey,bruce,73,habgood place,noaddresstwo,leederville,3156,nsw,8500272
5202,#,30,#,#,#,#,#,#,>50K,jacob,nosurname,28,serra place,noaddresstwo,ethelton,2200,vic,3083846
1290,#,30,#,#,#,#,#,#,<=50K,emiily,jesser,8,nemarang crescent,noaddresstwo,ngunnawal,3429,nsw,8470898
4105,#,30,#,#,#,#,#,#,<=50K,ebony,fulton,69,eyre street,noaddresstwo,colac,3182,wa,4981486
1365,#,30,#,#,#,#,#,#,<=50K,sarah,pearce,11,walker crescent,noaddresstwo,caulfield north,2904,qld,6481846
6630,#,30,#,#,#,#,#,#,<=50K,laklynn,hendeson,0,undoolya sreet,noaddresstwo,meyp,2225,nsw,6561907
7028,#,30,#,#,#,#,#,#,<=50K,jack,howcroft,804,weavell place,noaddresstwo,bundaberg,2120,nostate,2031669
8270,#,30,#,#,#,#,#,#,>50K,harry,tsountarou,82,hawkesbury crescent,vinegar hill,lower templestowe,3016,nsw,5576667
8343,#,30,#,#,#,#,#,#,<=50K,joshua,lloyd,68,disney court,noaddresstwo,west wyalong,4161,qld,5760234
8288,#,30,#,#,#,#,#,#,<=50K,thomas,bowman,186,michell street,noaddresstwo,langford,4670,qld,4921516
9922,#,30,#,#,#,#,#,#,<=50K,finn,bartholomeusz,17,matina street,noaddresstwo,craigieburn,3021,wa,9078956
6235,#,30,#,#,#,#,#,#,<=50K,alicia,souter,17,allott place,namoora,ryde,5159,wa,1443969
2786,#,30,#,#,#,#,#,#,<=50K,arabella,jojes,13,burkitf ahqtreet,berrybank farm,rockhampton,3195,vic,7904760
9496,#,30,#,#,#,#,#,#,<=50K,ruby,suna,10,novar street,martins well station,swansea,3072,qld,9973282
3102,#,30,#,#,#,#,#,#,<=50K,james,brain,15,maddock place,noaddresstwo,northcote,4739,nostate,3742350
4627,#,30,#,#,#,#,#,#,<=50K,larissa,mcdonald,17,kavel street,corack east,woronora,2325,nsw,6976506
575,#,30,#,#,#,#,#,#,<=50K,ashlie,williams,15,guthridge crescent,ramleigh collington,waikerie,2625,nsw,7436065
387,#,30,#,#,#,#,#,#,<=50K,catherine,hoyle,8,theodore street,noaddresstwo,keysborough,6030,vic,5699198
8344,#,30,#,#,#,#,#,#,<=50K,nogivenname,coopedr,55,beancrdscent,hangmans lane,rosxtns,2650,vic,2563807
5231,#,30,#,#,#,#,#,#,<=50K,benjamin,boyu,7,monaro crcacent,noaddresstwo,strathmore,5252,qld,1673566
1940,#,30,#,#,#,#,#,#,>50K,joshua,kendrick,100,torrens street,air force memorial est,labrador,6017,wa,1824696
7991,#,30,#,#,#,#,#,#,<=50K,matthew,dou,7,spafford crescent,glen-lea,rockhampton,4503,nsw,4143288
7429,#,30,#,#,Higher education,Asia,#,#,>50K,kailey,groom,65,parkhill street,emmaus village,williamstown,3810,nsw,2587694
6368,#,30,#,#,Higher education,Asia,#,#,<=50K,tarnee,phillips,129,pambula street,millbank vlge,grong grong,7010,nsw,2271308
4407,#,30,#,#,Higher education,Asia,#,#,>50K,pearson,lokotyang,17,le gallienne street,palanca,baulkham hills,6004,qld,5649539
983,#,30,#,#,Higher education,Asia,#,#,<=50K,tiffany,nosurname,18,beasley street,heathglen village,newborough east,3204,vic,2266096
4920,#,30,#,#,Higher education,Asia,#,#,<=50K,eily,stimon,7,namatjira drive,noaddresstwo,nosuburb,2731,wa,5206706
3438,#,30,#,#,Higher education,Asia,#,#,<=50K,benjamin,djokic,4,loftus street,noaddresstwo,torrens park,3726,vic,1644400
7741,#,30,#,#,Higher education,Asia,#,#,>50K,erin,henley,28,bugden avenue,buderim garden vlge,kirra,2153,nostate,8211822
5103,#,30,#,#,Higher education,Asia,#,#,<=50K,keely,cooper,89,bacchus circuit,noaddresstwo,cedar grove,3109,nsw,6958747
5100,#,30,#,#,Higher education,Asia,#,#,<=50K,jayden,stone,33,endeavour street,villa 17 henry kendall bayside,north parramatta,2197,qld,8413637
9967,#,30,#,#,Higher education,Asia,#,#,>50K,kk,cliymad,7,heagney crfscent,lapstone,queenbeman,7008,nsw,5585835
4262,#,30,#,#,Higher education,Asia,#,#,<=50K,riry,pohyesr,51,owen crescent,noaddresstwo,greystanes,3113,vid,3577995
8484,#,30,#,#,Higher education,Asia,#,#,<=50K,jennirer,nosurname,7,monaro crydcent,noaddresstwo,surfers paradise,2424,viv,8790522
3425,#,30,#,#,Higher education,Asia,#,#,<=50K,alexandra,christiansen,8,wybalena grove,noaddresstwo,acton,2204,qld,3456577
3073,#,30,#,#,Higher education,Asia,#,#,<=50K,gabrielle,nurn,7,packham place,lake kennedy street,buderim,2276,ns,2315492
8964,#,30,#,#,Higher education,Asia,#,#,<=50K,megan,purhh,5,sexton sffeet,noaddresstwo,noranda,2100,vic,7277837
9143,#,30,#,#,Higher education,Asia,#,#,<=50K,hugo,colwman,17,bromleszzreet,noaddresstwo,woorew,2090,nostate,5869847
5641,#,30,#,#,Higher education,Asia,#,#,<=50K,crystal,kerrison,3,weathers street,noaddresstwo,shepparton,7330,nsw,6285895
3862,#,30,#,#,Higher education,Asia,#,#,<=50K,carly,hollid,19,noaddressone,gladstone,maotng,4721,vic,2455555
7286,#,30,#,#,Higher education,Asia,#,#,<=50K,soif,nosurname,39,bullockcircuit,noaddresstwo,kiala,3013,qld,6808217
55,#,30,#,#,Higher education,Asia,#,#,<=50K,seamus,waters,3,tasmania circle,amp bldg,south grafton,3197,vic,4555273
9826,#,30,#,#,Higher education,Asia,#,#,>50K,jack,ots,78,bateman street,noaddresstwo,westl ke,2261,qld,7532974
7279,#,30,#,#,Higher education,Asia,#,#,<=50K,jed,atkinson,11,wright place,noaddresstwo,hoppers crossing,6210,nsw,7980194
9141,#,30,#,#,Higher education,Asia,#,#,<=50K,alex,thorpye,167,erskine dtreet,noaddresstwo,blakehurst,2035,nsw,6955009
2500,#,30,#,#,Higher education,Asia,#,#,>50K,braypen,cooae,11,belfield crescent,noaddresstwo,nosuburb,2155,qll,2117834
3332,#,30,#,#,Higher education,Asia,#,#,<=50K,ryan,groat,44,noaddressone,noaddresstwo,wilmington,3071,sa,1132861
4903,#,30,#,#,Higher education,Asia,#,#,>50K,jacksan,niema,0,nelson plwce,noaddresstwo,maroochydore,3730,qls,1267259
8042,#,30,#,#,Higher education,Asia,#,#,<=50K,madeyn,gilbey,107,chuculbasfcescent,noaddresstwo,arundel,2852,vic,4475930
3880,#,30,#,#,Higher education,Asia,#,#,<=50K,jackson,poske,1096,luehmann street,noaddresstwo,manlyvale,2620,x,8226704
4554,#,30,#,#,Higher education,Asia,#,#,>50K,devan,zwar,132,denison street,noaddresstwo,guildford,5014,vic,7153518
253,#,30,#,#,Higher education,Asia,#,#,<=50K,joshua,brinkworth,815,giles street,kiara,waverley,4076,wa,3379152
9429,#,30,#,#,Higher education,Asia,#,#,<=50K,emiily,vincwnt,60,larakia fatreet,noaddresstwo,newtown,7000,qld,9323653
9973,#,30,#,#,Higher education,Asia,#,#,>50K,oliirv,knoiwzg,2,duffy street,villa 130 henry kendall bayside,buderim,7307,nsw,9459997
11,#,30,#,#,Higher education,Asia,#,#,>50K,aimee,brideson,25,petterd street,noaddresstwo,glenelg east,2528,vic,4916648
1104,#,30,#,#,Higher education,Asia,#,#,>50K,samfna,muller,15,ennor crdscent,noaddresstwo,davistown,4021,nsw,5090985
3918,#,30,#,#,Higher education,Asia,#,#,<=50K,alexandra,madsen,5,chauvel circle,noaddresstwo,oxenford,5109,wa,4971437
642,#,30,#,#,Higher education,Asia,#,#,<=50K,joel,maraia,41,beetaloo street,noaddresstwo,willoughby north,4575,nsw,8051775
5662,#,30,#,#,Higher education,Asia,#,#,<=50K,lily,cann,430,medworth crescent,noaddresstwo,noble park,2118,sa,2928514
9326,#,30,#,#,Higher education,Asia,#,#,<=50K,benjjin,nosurname,42,hawkerdtsreet,westminster village,knowsley,4152,nostate,8295681
1797,#,30,#,#,Higher education,Asia,#,#,<=50K,tyler,allen,31,o'connell street,lansdowne,redbank plains,2148,nostate,5021265
434,#,30,#,#,Higher education,Asia,#,#,>50K,finn,scheer,10,luehmann street,noaddresstwo,duffy,4224,nsw,7013213
6380,#,30,#,#,Higher education,Asia,#,#,<=50K,lauren,atkinson,0,barron street,delca,dalby,2716,vic,1899492
3947,#,30,#,#,Higher education,Asia,#,#,>50K,kyee,scabissi,10,barrallil street,noaddresstwo,tweed eads,3104,sa,2872664
3359,#,30,#,#,Higher education,Asia,#,#,>50K,abbey,green,70,la perouse street,noaddresstwo,huonville,4220,qld,9772670
3558,#,30,#,#,Higher education,Asia,#,#,<=50K,madison,bennett,3,a'beckett street,noaddresstwo,woodlands,4510,wa,9786905
2016,#,30,#,#,Higher education,Asia,#,#,<=50K,dylan,crnwh,46,keverstone circuit,fern hills south,coogee,7250,vic,2682091
3924,#,30,#,#,Higher education,Asia,#,#,<=50K,danjel,plli,182,crozier circuit,hill padua,coolbegllup,2229,nostate,1819136
3966,#,30,#,#,Higher education,Asia,#,#,<=50K,mattheo,nicholson,12,ivo whitton circuit,noaddresstwo,springfield,6155,nsw,4201551
6825,#,30,#,#,Higher education,Asia,#,#,<=50K,alex,thorpe,172,noaddressone,noaddresstwo,blakehurst,2035,nsw,6955009
56,#,30,#,#,Higher education,Asia,#,#,<=50K,talia,erbsland,12,de lissa street,noaddresstwo,baulkham hills,2097,wa,3077323
8899,#,30,#,#,Higher education,Asia,#,#,<=50K,carmen,craddock,14,hampton circuit,noaddresstwo,pendle hill,2371,wa,9720986
5417,#,30,#,#,Higher education,Asia,#,#,<=50K,douglas,matthew,18,hodgson crescent,noaddresstwo,brighton north,5290,nsrh,2302855
7686,#,30,#,#,Higher education,Asia,#,#,>50K,talan,hill,2,quist place,school reserve,menai,3140,nsw,2327056
7602,#,30,#,#,Higher education,Asia,#,#,<=50K,lucas,hanlan,6,collings street,noaddresstwo,heatmont,6155,qld,2885368
4405,#,30,#,#,Higher education,Asia,#,#,<=50K,charlotte,druitt,12,mainwaring rich circuit,noaddresstwo,adamstown heights,6302,vic,7373046
5845,#,30,#,#,Higher education,Asia,#,#,<=50K,daniel,koodrin,12,musson close,noaddresstwo,grafton,3083,sa,8457430
2046,#,30,#,#,Higher education,Asia,#,#,<=50K,gus,robertson,9,giles street,noaddresstwo,wagga wagga,2913,wa,9800811
1727,#,30,#,#,Higher education,Asia,#,#,<=50K,ruby,mapu,2,crofts drsecent,tanamara,bakepell,2580,vic,6352447
3432,#,30,#,#,Higher education,Asia,#,#,<=50K,dante,ward,9,noaddressone,noaddresstwo,dunedoo,4054,nsw,8423161
967,#,30,#,#,Higher education,Asia,#,#,>50K,ridley,langmaid,5,pickworth street,noaddresstwo,clayton south,2148,wa,8592145
1690,#,30,#,#,Higher education,Asia,#,#,<=50K,coner,miltler,23,charlton crescent,pioneer lodge,chirnside park,2259,nsw,3306647
3656,#,30,#,#,Higher education,Asia,#,#,<=50K,blake,dolman,30,dexter street,glengower,concord,2444,vic,5596542
3142,#,30,#,#,Higher education,Asia,#,#,<=50K,lachlan,lavis,50,kitchener street,apt 12 the village,chifley,3073,vic,1519215
6913,#,30,#,#,Higher education,Asia,#,#,<=50K,harrison,trelzben,18,noaddressone,beverley springs station,wangaratta,5008,sq,6041243
1817,#,30,#,#,Higher education,Asia,#,#,<=50K,jess,seely,0,street mcdermoty,noaddresstwo,enoggeea,3850,vic,9706216
2123,#,30,#,#,Higher education,Asia,#,#,>50K,jorje,paraschos,913,street pearsom,noaddresstwo,bendigo,3178,nsw,7970341
514,#,30,#,#,Higher education,Asia,#,#,<=50K,joel,heppenstall,30,tanderra crescent,noaddresstwo,goonellabah,3683,nsw,5639160
3269,#,30,#,#,Higher education,Asia,#,#,<=50K,mitchell,mclachlan,114,elsey street,noaddresstwo,east maitland,3051,nsw,3022677
6848,#,30,#,#,Higher education,Asia,#,#,<=50K,nicholas,presrwod,16,noaddressone,noaddresstwo,miranda,2749,vic,2900628
7284,#,30,#,#,Higher education,Asia,#,#,<=50K,nogivenname,mcdonald,21,sturdee crescent,noaddresstwo,winchkeglsea,1245,vic,5824286
744,#,30,#,#,Higher education,Asia,#,#,<=50K,phoebe,oliver,17,mount vernon drive,noaddresstwo,hollisdale,2224,qld,5568319
9696,#,30,#,#,Higher education,Asia,#,#,<=50K,douglas,graske,25,temperley street,noaddresstwo,mount martha,4272,vic,8921763
8974,#,30,#,#,Higher education,Asia,#,#,<=50K,harry,mason,15,darby street,noaddresstwo,collaroy,3003,qld,3108328
5598,#,30,#,#,Higher education,Asia,#,#,<=50K,lauren,crowden,0,vickery street,raffa estate,mount waverley,4350,nsw,2381295
2921,#,30,#,#,Higher education,Asia,#,#,>50K,louise,droop,470,teakle place,banyak,bowral,3350,nostate,4941881
9918,#,30,#,#,Higher education,Asia,#,#,<=50K,emiily,zanker,1,meldrum street,selby farm,kirra,2478,tas,2480184
9714,#,30,#,#,Higher education,Asia,#,#,<=50K,emiily,tattersall,103,amagula avenue,noaddresstwo,bowral,7322,qld,9584877
3554,#,30,#,#,Higher education,Asia,#,#,<=50K,deajom,quihley,3,augustus close,noaddresstwo,newcastle,6057,nostate,7633941
5409,#,30,#,#,Higher education,Asia,#,#,<=50K,nogivenname,botle,17,forwoodbs treet,noaddresstwo,blacktown,5018,nsw,8378558
3881,#,21-40,#,#,Higher education,#,#,#,<=50K,caitlin,elsworthy,5,gelane street,noaddresstwo,bethania,3223,vic,2278765
422,#,21-40,#,#,Higher education,#,#,#,<=50K,kobe,tachos,202,howe crescent,bellfield station,elizabeth bay,3672,nsw,3827393
7202,#,21-40,#,#,Higher education,#,#,#,>50K,mia,wyndham,147,heagney crescent,dapruo,robina,3226,wa,8189117
7049,#,21-40,#,#,Higher education,#,#,#,>50K,giuliana,mcnamara,32,anningie place,noaddresstwo,nosuburb,2565,nsw,2886200
6962,#,21-40,#,#,Higher education,#,#,#,<=50K,harrison,craddock,9,noaddressone,wynilbah,dulwich hill,2061,nsw,9621468
4435,#,21-40,#,#,Higher education,#,#,#,<=50K,robert,east,3,bimberi crescent,trevally hills,manning,2541,nsw,6467591
3822,#,21-40,#,#,Higher education,#,#,#,<=50K,hugo,hodgspn,1,larcombf crescent,noaddresstwo,alice springs,2444,s,5748905
6726,#,21-40,#,#,Higher education,#,#,#,>50K,emiiky,vallwnde,36,noaddressone,yukana retirement village,campe ll,2656,nostate,9879045
9688,#,21-40,#,#,Higher education,#,#,#,<=50K,kristen,spry,5,william street,noaddresstwo,sale,5112,wa,8071169
3802,#,21-40,#,#,Higher education,#,#,#,>50K,thorss,gliddon,233,noaddressone,noaddresstwo,maddeijgton,2066,vic,5479447
971,#,21-40,#,#,Higher education,#,#,#,<=50K,mikhayla,berhanu,160,lexcen avenue,air force memorial est,manly west,2261,wa,4049488
4255,#,21-40,#,#,Higher education,#,#,#,<=50K,megan,wilkinson,97,cheel place,noaddresstwo,morley,2707,sa,6340271
4328,#,21-40,#,#,Higher education,#,#,#,<=50K,cazrb,erend,6,wilson street,noaddresstwo,broadmeadows,2218,vic,8677343
9684,#,21-40,#,#,Higher education,#,#,#,<=50K,bridget,penklis,13,linger place,noaddresstwo,maddington,4020,nsw,9734045
7225,#,21-40,#,#,Higher education,#,#,#,>50K,bianca,nosurname,39,mckail crescent,noaddresstwo,fortitude valley,2165,qld,5588490
3816,#,21-40,#,#,Higher education,#,#,#,<=50K,stephanie,hales,213,macrossan crescent,noaddresstwo,gosnells,2263,nostate,5335040
594,#,21-40,#,#,Higher education,#,#,#,<=50K,ja,mattner,30,anderson street,noaddresstwo,tuncurry,6028,vic,1487729
7254,#,21-40,#,#,Higher education,#,#,#,<=50K,georgia,him,3,medleyjstreet,munro park,home hill,2824,act,4997109
7054,#,21-40,#,#,Higher education,#,#,#,<=50K,samantha,moat,38,schlich street,noaddresstwo,singleton,2710,nsw,1138438
4356,#,21-40,#,#,Higher education,#,#,#,>50K,sara,babourina,7,hargrave street,noaddresstwo,greensborough,2146,nsw,6535141
4325,#,21-40,#,#,Higher education,#,#,#,<=50K,michael,nicholts,16,carara close,cumberland view,balmsin,3220,qs,5085294
647,#,21-40,#,#,Higher education,#,#,#,<=50K,madison,rogers,29,brownsmith crescent,rileta park,holden hill,2777,vic,7662074
4292,#,21-40,#,#,Higher education,#,#,#,<=50K,chalid,owdiebko,129,allambee street,noaddresstwo,surrey hills,4671,nsw,8496465
4545,#,21-40,#,#,Higher education,#,#,#,<=50K,benjamin,bednarczuk,40,rich street,pioneer estate,sadliers crossing,6353,nsw,5376019
6912,#,21-40,#,#,Higher education,#,#,#,>50K,trenorden,anthhea,5,fleay place,cotlew garden,nosuburb,7270,vic,8318986
7046,#,21-40,#,#,Higher education,#,#,#,>50K,joshua,hooper,6,mcbride place,noaddresstwo,carlisle,6163,tas,7405234
4576,#,21-40,#,#,Higher education,#,#,#,>50K,alexander,nosurname,27,bick place,noaddresstwo,fairfieldhwest,6015,sa,4286751
624,#,21-40,#,#,Higher education,#,#,#,<=50K,thonas,hesz,400,guilfoyledztreet,flt 1,randwck,2795,qld,2923239
384,#,21-40,#,#,Higher education,#,#,#,<=50K,nogivenname,ledwidge,31,moroak street,noaddresstwo,port augusta,2600,qld,3511790
9681,#,21-40,#,#,Higher education,#,#,#,<=50K,corey,marcuccitti,19,illidge place,noaddresstwo,earlwood,2444,nostate,9418039
4342,#,21-40,#,#,Higher education,#,#,#,<=50K,zachary,cooour,55,tauss place,noaddresstwo,jimboomba,4006,vic,8623769
4157,#,21-40,#,#,Higher education,#,#,#,>50K,harrison,tennant,5,lachlan street,frederick guest hostl,bexley,4514,nsw,8770069
4372,#,21-40,#,#,Higher education,#,#,#,>50K,jesse,flaherty,60,dryandra street,noaddresstwo,bentleigh,4215,nsw,4351645
6650,#,21-40,#,#,Higher education,#,#,#,<=50K,beau,cwle,12,pollock street,noaddresstwo,aldinga veach,0870,nld,8774250
4010,#,21-40,#,#,Higher education,#,#,#,>50K,harrison,nicklas,54,follett street,wyeera,nurilotpa,2606,qld,3414837
